time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-10-18T12:47:04.490Z,26.496,129.538,35,4.4,mb,21,121.4,,1.15,us,usp000e24z,2014-11-07T01:27:26.214Z,"155 km E of Nago, Japan",earthquake,,0,,6,reviewed,us,us
2005-10-17T19:31:54.370Z,31.872,137.375,10,4.2,mwr,31,133.5,,0.87,us,usp000e22h,2014-11-07T01:27:25.706Z,"244 km SSE of Shing?, Japan",earthquake,,0,,,reviewed,us,nied
2005-10-17T18:48:26.920Z,37.905,141.998,41.5,5,mwc,130,118.9,,0.81,us,usp000e22b,2022-05-02T18:04:27.171Z,"83 km SE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2005-10-17T17:58:12.490Z,38.569,142.896,16.9,4.1,m,7,156.3,,,us,usp000e225,2014-11-07T01:27:25.634Z,"116 km ESE of ?funato, Japan",earthquake,,,,,reviewed,jma,jma
2005-10-17T16:15:20.070Z,40.625,138.911,44.8,5.1,mwc,83,119.1,,0.92,us,usp000e21t,2016-11-10T01:13:05.013Z,"105 km WNW of Noshiro, Japan",earthquake,,7.2,,,reviewed,us,hrv
2005-10-17T16:13:46.290Z,40.638,139.059,35,5.3,mwc,171,106.5,,1.06,us,usp000e21s,2016-11-10T01:13:04.525Z,"95 km WNW of Noshiro, Japan",earthquake,,,,,reviewed,us,hrv
2005-10-16T07:05:41.610Z,36.014,139.773,40.3,5,mwc,221,40.8,,0.68,us,usp000e1xz,2022-07-14T14:10:10.804Z,"4 km NNE of Kasukabe, Japan",earthquake,,,,,reviewed,us,hrv
2005-10-16T06:28:16.430Z,26.484,129.574,2.6,4.3,mwr,26,89.7,,0.88,us,usp000e1xt,2014-11-07T01:27:24.949Z,"158 km E of Nago, Japan",earthquake,,24.5,,,reviewed,us,nied
2005-10-16T05:48:50.400Z,45.096,148.47,73.5,0,,13,137.5,,1.29,us,usp000e1xs,2014-11-07T01:27:24.947Z,"48 km ESE of Kuril’sk, Russia",earthquake,,25.2,,,reviewed,us,us
2005-10-15T15:51:08.130Z,25.309,123.351,192,6.4,mwb,774,22.4,,0.88,us,usp000e1wr,2022-07-14T14:12:02.134Z,"99 km NNE of Yonakuni, Japan",earthquake,,,,,reviewed,us,us
2005-10-15T14:29:41.160Z,24.3,123.482,55.4,4.2,mwr,25,103.2,,0.79,us,usp000e1wn,2014-11-07T01:27:24.338Z,"52 km ESE of Yonakuni, Japan",earthquake,,6.8,,,reviewed,us,nied
2005-10-15T08:25:10.810Z,43.835,147.7,69.7,4.7,mb,75,169.9,,0.66,us,usp000e1w8,2014-11-07T01:27:24.236Z,"78 km E of Shikotan, Russia",earthquake,,7.5,,29,reviewed,us,us
2005-10-15T02:12:58.190Z,37.506,142.271,34.5,0,,9,216.4,,,us,usp000e1vg,2014-11-07T01:27:24.137Z,"112 km E of Namie, Japan",earthquake,,,,,reviewed,jma,us
2005-10-15T00:59:35.330Z,44.591,148.302,40.7,4.7,mb,20,135.6,,0.66,us,usp000e1vd,2014-11-07T01:27:24.129Z,"78 km SSE of Kuril’sk, Russia",earthquake,,11.8,,5,reviewed,us,us
2005-10-14T06:03:07.740Z,42.339,132.85,484,4.1,mb,28,92.9,,0.71,us,usp000e1t5,2014-11-07T01:27:23.374Z,"47 km SSW of Vrangel’, Russia",earthquake,,6.4,,7,reviewed,us,us
2005-10-13T16:29:16.770Z,31.654,138.209,359,4.5,mwr,48,109,,0.79,us,usp000e1r8,2014-11-07T01:27:23.091Z,"Izu Islands, Japan region",earthquake,,5.1,,,reviewed,us,nied
2005-10-13T05:58:50.150Z,36.685,141.77,10,3.7,mwr,9,225.9,,0.71,us,usp000e1qa,2014-11-07T01:27:23.026Z,"88 km ESE of Iwaki, Japan",earthquake,,,,,reviewed,us,nied
2005-10-12T04:30:15.490Z,37.912,141.923,46.5,5,mwr,79,121.2,,0.89,us,usp000e1nb,2014-11-07T01:27:22.724Z,"78 km SE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,nied
2005-10-11T21:58:56.310Z,29.478,132.163,26.5,4.5,mwr,51,95.9,,0.84,us,usp000e1mt,2014-11-07T01:27:22.681Z,"177 km SE of Koseda, Japan",earthquake,,12.5,,,reviewed,us,nied
2005-10-10T14:20:50.530Z,31.576,144.165,38.3,4.6,mb,8,235.1,,0.33,us,usp000e1hd,2014-11-07T01:27:22.144Z,"East of the Izu Islands",earthquake,,26.1,,2,reviewed,us,us
2005-10-10T05:47:26.640Z,24.141,122.361,35,4.4,mb,24,98.7,,1.02,us,usp000e1g4,2014-11-07T01:27:21.990Z,"74 km WSW of Yonakuni, Japan",earthquake,,,,4,reviewed,us,us
2005-10-10T04:02:15.090Z,39.491,143.694,35,4.1,mwr,17,141.8,,1.07,us,usp000e1fx,2014-11-07T01:27:21.972Z,"150 km E of Yamada, Japan",earthquake,,,,,reviewed,us,nied
2005-10-09T17:45:30.200Z,26.334,141.616,50,4.9,mwr,45,93.3,,0.87,us,usp000e1ea,2014-11-07T01:27:20.654Z,"Bonin Islands, Japan region",earthquake,,,,,reviewed,us,nied
2005-10-09T16:18:27.830Z,25.838,125.364,35.5,4,m,9,99.7,,1.28,us,usp000e1dy,2014-11-07T01:27:20.629Z,"114 km N of Hirara, Japan",earthquake,,14.6,,,reviewed,us,jma
2005-10-09T13:24:20.450Z,24.698,122.57,10,4.2,mb,13,91.3,,0.89,us,usp000e1dj,2014-11-07T01:27:20.583Z,"50 km WNW of Yonakuni, Japan",earthquake,,0,,1,reviewed,us,us
2005-10-09T13:04:30.400Z,44.683,141.452,257.9,4,mb,7,150.9,,0.27,us,usp000e1df,2014-11-07T01:27:20.579Z,"56 km SSE of Rishiri Town, Japan",earthquake,,10.1,,1,reviewed,us,us
2005-10-09T12:03:08.610Z,26.323,128.799,17.5,4.6,mwr,48,116.1,,1.06,us,usp000e1da,2014-11-07T01:27:20.550Z,"87 km ESE of Nago, Japan",earthquake,,9.8,,,reviewed,us,nied
2005-10-09T09:14:21.510Z,38.854,141.524,68.5,4.4,mb,32,130.5,,1.08,us,usp000e1cf,2014-11-07T01:27:20.437Z,"29 km SW of ?funato, Japan",earthquake,,,,10,reviewed,us,us
2005-10-09T00:42:10.080Z,32.958,137.874,315.9,3.8,mb,11,140.9,,0.58,us,usp000e1a5,2014-11-07T01:27:20.112Z,"185 km S of ?yama, Japan",earthquake,,8.7,,2,reviewed,us,us
2005-10-08T06:44:09.680Z,26.493,129.538,26.1,5,mb,33,111.7,,0.89,us,usp000e14k,2014-11-07T01:27:19.217Z,"155 km E of Nago, Japan",earthquake,,16.2,,9,reviewed,us,us
2005-10-07T13:09:14.010Z,26.065,147.799,10,4.4,mb,38,101.8,,0.8,us,usp000e11b,2014-11-07T01:27:18.072Z,"East of the Bonin Islands",earthquake,,,,14,reviewed,us,us
2005-10-07T07:36:21.850Z,40.365,138.928,35,4.3,mb,13,132.8,,0.51,us,usp000e10t,2014-11-07T01:27:17.944Z,"95 km W of Noshiro, Japan",earthquake,,,,1,reviewed,us,us
2005-10-06T23:25:30.590Z,31.193,130.238,165.5,0,,15,126,,1.22,us,usp000e0zy,2014-11-07T01:27:17.848Z,"11 km SW of Makurazaki, Japan",earthquake,,10.7,,,reviewed,us,us
2005-10-06T05:06:01.260Z,30.443,140.264,20,4.5,mwr,37,96.9,,1.21,us,usp000e0yc,2014-11-07T01:27:17.651Z,"Izu Islands, Japan region",earthquake,,0,,,reviewed,us,nied
2005-10-06T04:04:03.570Z,31.607,141.141,58.6,4,mwr,21,121.1,,1.15,us,usp000e0yb,2014-11-07T01:27:17.647Z,"Izu Islands, Japan region",earthquake,,14.9,,,reviewed,us,nied
2005-10-06T02:37:04.980Z,30.505,140.205,52.1,4.1,mwr,12,135.3,,1.4,us,usp000e0y8,2014-11-07T01:27:17.625Z,"Izu Islands, Japan region",earthquake,,19.9,,,reviewed,us,nied
2005-10-06T01:51:34.030Z,24.344,122.945,52.4,4.8,mb,11,103.2,,0.41,us,usp000e0y7,2014-11-07T01:27:17.622Z,"14 km SSW of Yonakuni, Japan",earthquake,,8.5,,2,reviewed,us,us
2005-10-06T01:47:54.830Z,30.06,139.037,428.2,0,,9,191.7,,0.83,us,usp000e0y5,2014-11-07T01:27:17.613Z,"Izu Islands, Japan region",earthquake,,17.9,,,reviewed,us,us
2005-10-05T20:20:14.760Z,24.766,122.033,9.3,4.5,mb,11,95.2,,0.86,us,usp000e0xt,2014-11-07T01:27:17.555Z,"28 km E of Yilan, Taiwan",earthquake,,10,,2,reviewed,us,us
2005-10-04T14:47:33.590Z,41.753,138.232,264.2,4,mb,11,145.7,,0.34,us,usp000e0w0,2014-11-07T01:27:17.094Z,"200 km W of Kamiiso, Japan",earthquake,,15.7,,3,reviewed,us,us
2005-10-04T08:46:32.880Z,43.661,146.697,114.5,4.4,mb,9,136.9,,0.99,us,usp000e0vb,2014-11-07T01:27:16.915Z,"15 km S of Shikotan, Russia",earthquake,,50.1,,1,reviewed,us,us
2005-10-04T02:54:45.430Z,44.403,148.166,35.2,4.7,mb,90,134.9,,0.85,us,usp000e0ur,2014-11-07T01:27:16.769Z,"94 km SSE of Kuril’sk, Russia",earthquake,,14,,38,reviewed,us,us
2005-10-03T23:15:18.550Z,43.792,148.427,35,4.6,mb,42,137.6,,0.92,us,usp000e0uf,2014-11-07T01:27:16.719Z,"137 km E of Shikotan, Russia",earthquake,,,,9,reviewed,us,us
2005-10-03T17:38:37.390Z,36.558,141.352,35,4.4,mb,9,155.8,,1.26,us,usp000e0u5,2014-11-07T01:27:16.593Z,"59 km ESE of Takahagi, Japan",earthquake,,,,1,reviewed,us,us
2005-10-03T09:06:14.610Z,38.111,133.947,411.6,3.7,mb,15,92.4,,0.7,us,usp000e0t9,2014-11-07T01:27:16.376Z,"285 km WNW of Hakui, Japan",earthquake,,11.1,,1,reviewed,us,us
2005-10-03T07:26:05.150Z,42.049,142.485,72,4.4,mwr,46,135.5,,0.93,us,usp000e0t7,2014-11-07T01:27:16.360Z,"33 km SSE of Shizunai-furukawach?, Japan",earthquake,,8.4,,,reviewed,us,nied
2005-10-03T06:46:32.000Z,25.168,123.747,117,4.1,mb,20,76.6,,0.65,us,usp000e0t3,2014-11-07T01:27:16.343Z,"100 km NNW of Ishigaki, Japan",earthquake,,6.2,,2,reviewed,us,us
2005-10-03T04:59:07.160Z,36.152,136.762,0.8,4.2,mw,17,111.6,,,us,usp000e0st,2014-11-07T01:27:16.282Z,"25 km ENE of Katsuyama, Japan",earthquake,,,,,reviewed,jma,niec
2005-10-03T03:20:43.870Z,38.317,143.429,35,4.2,mwr,25,84,,0.9,us,usp000e0sm,2014-11-07T01:27:16.219Z,"170 km ESE of ?funato, Japan",earthquake,,,,,reviewed,us,nied
2005-10-02T06:07:01.980Z,36.473,140.849,79.1,3.8,mb,7,155.3,,0.54,us,usp000e0q6,2014-11-07T01:27:15.501Z,"22 km SE of Hitachi, Japan",earthquake,,19.3,,1,reviewed,us,us
2005-10-01T19:36:43.620Z,45.47,151.268,86.7,4.1,mb,14,222.5,,0.64,us,usp000e0nx,2014-11-07T01:27:14.824Z,"Kuril Islands",earthquake,,16.8,,2,reviewed,us,us
2005-10-01T16:57:18.180Z,43.031,134.621,392.9,4.1,mb,26,107.8,,0.85,us,usp000e0nr,2014-11-07T01:27:14.747Z,"60 km ENE of Preobrazheniye, Russia",earthquake,,11.6,,3,reviewed,us,us
2005-10-01T15:42:22.120Z,31.525,140.153,77.6,3.9,mb,17,120.9,,0.85,us,usp000e0nn,2014-11-07T01:27:14.722Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
2005-10-01T14:10:25.030Z,27.464,142.577,1.4,4.6,mwr,42,137.1,,0.87,us,usp000e0nk,2014-11-07T01:27:14.691Z,"Bonin Islands, Japan region",earthquake,,24.2,,,reviewed,us,nied
2005-10-01T13:51:39.080Z,24.045,122.548,39.7,4.7,mwc,74,100.4,,0.91,us,usp000e0nh,2016-11-10T01:12:19.168Z,"65 km SW of Yonakuni, Japan",earthquake,,6,,,reviewed,us,hrv
2005-10-01T13:00:25.330Z,25.972,127.175,48.3,4.3,mwr,35,115.9,,0.85,us,usp000e0nc,2014-11-07T01:27:14.554Z,"52 km WSW of Itoman, Japan",earthquake,,13.8,,,reviewed,us,nied
2005-10-01T05:06:34.590Z,35.437,140.479,63.5,4.3,mb,19,126.4,,,us,usp000e0mq,2014-11-07T01:27:14.222Z,"16 km SE of T?gane, Japan",earthquake,,,,1,reviewed,jma,us
2005-10-01T03:00:20.160Z,35.525,140.136,69.3,4.3,mb,11,154.9,,0.2,us,usp000e0mh,2014-11-07T01:27:14.127Z,"4 km E of Ichihara, Japan",earthquake,,11.2,,1,reviewed,us,us
2005-10-01T02:43:41.440Z,31.496,140.232,102.8,4,mb,12,135.2,,0.82,us,usp000e0mf,2014-11-07T01:27:14.084Z,"Izu Islands, Japan region",earthquake,,14.4,,2,reviewed,us,us
2005-09-30T15:10:36.380Z,24.146,122.901,10,0,,7,189.7,,1.26,us,usp000e0ka,2014-11-07T01:27:11.828Z,"36 km SSW of Yonakuni, Japan",earthquake,,,,,reviewed,us,us
2005-09-29T23:29:17.100Z,34.574,137.549,316.4,3.9,mb,22,150.4,,0.92,us,usp000e0j0,2014-11-07T01:27:11.679Z,"21 km SW of Hamamatsu, Japan",earthquake,,7.8,,5,reviewed,us,us
2005-09-29T15:51:04.220Z,38.35,142.257,35,3.6,mwr,9,141,,1.41,us,usp000e0h1,2014-11-07T01:27:11.364Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,nied
2005-09-29T10:30:40.090Z,38.724,141.544,104,4.4,mb,16,130.3,,0.92,us,usp000e0gj,2014-11-07T01:27:11.265Z,"40 km NNE of Ishinomaki, Japan",earthquake,,14.2,,5,reviewed,us,us
2005-09-28T11:20:01.430Z,39.32,140.171,150.6,4.8,mwr,197,97,,0.69,us,usp000e0es,2014-11-07T01:27:11.055Z,"30 km WSW of ?magari, Japan",earthquake,,,,,reviewed,us,nied
2005-09-28T09:09:18.340Z,43.997,149.223,36.4,4.7,mb,62,137.9,,0.72,us,usp000e0ef,2014-11-07T01:27:11.033Z,"173 km SE of Kuril’sk, Russia",earthquake,,7.5,,20,reviewed,us,us
2005-09-28T08:24:07.220Z,36.56,141.215,52.9,3.7,m,9,155.6,,0.75,us,usp000e0e9,2014-11-07T01:27:11.019Z,"47 km ESE of Takahagi, Japan",earthquake,,19.5,,,reviewed,us,jma
2005-09-28T02:15:11.270Z,26.516,129.685,7,3.9,mb,16,134.6,,0.86,us,usp000e0ds,2014-11-07T01:27:10.896Z,"169 km E of Nago, Japan",earthquake,,29.7,,2,reviewed,us,us
2005-09-28T02:11:57.620Z,26.464,129.702,7.7,4.1,mb,19,165.5,,0.83,us,usp000e0dr,2014-11-07T01:27:10.894Z,"171 km E of Nago, Japan",earthquake,,26.4,,3,reviewed,us,us
2005-09-27T23:18:32.130Z,43.038,146.698,51.7,4.1,mb,18,137.1,,0.8,us,usp000e0df,2014-11-07T01:27:10.861Z,"84 km S of Shikotan, Russia",earthquake,,12.7,,5,reviewed,us,us
2005-09-27T15:01:19.450Z,42.151,149.04,10,4,m,9,215,,0.74,us,usp000e0cm,2014-11-07T01:27:10.765Z,"263 km SE of Shikotan, Russia",earthquake,,0,,,reviewed,us,jma
2005-09-27T01:36:29.510Z,35.892,139.02,132.9,4.2,mb,18,134.4,,0.66,us,usp000e0bf,2014-11-07T01:27:10.641Z,"12 km SSW of Chichibu, Japan",earthquake,,5,,4,reviewed,us,us
2005-09-26T20:53:48.000Z,33.738,142.602,35,4.3,mwr,13,180.3,,1.22,us,usp000e0az,2014-11-07T01:27:10.464Z,"261 km SE of Katsuura, Japan",earthquake,,,,,reviewed,us,nied
2005-09-26T15:24:10.480Z,38.736,141.872,35,4,mb,4,196.9,,0.5,us,usp000e0ag,2014-11-07T01:27:10.271Z,"39 km SSE of ?funato, Japan",earthquake,,,,1,reviewed,us,us
2005-09-26T11:46:01.290Z,43.942,149.164,35,4.9,mb,93,137.8,,0.8,us,usp000e0a9,2014-11-07T01:27:10.117Z,"175 km SE of Kuril’sk, Russia",earthquake,,,,35,reviewed,us,us
2005-09-26T05:24:42.570Z,36.514,137.983,189.9,4.1,mb,16,160.8,,0.46,us,usp000e09u,2014-11-07T01:27:10.059Z,"10 km E of ?machi, Japan",earthquake,,8.9,,3,reviewed,us,us
2005-09-25T12:55:18.270Z,31.53,140.287,97.9,4.2,mwr,56,88.2,,0.68,us,usp000e07e,2014-11-07T01:27:09.464Z,"Izu Islands, Japan region",earthquake,,7.3,,,reviewed,us,nied
2005-09-25T03:41:12.690Z,29.138,131.087,24.7,4.3,mb,23,122.4,,0.96,us,usp000e061,2014-11-07T01:27:09.171Z,"132 km SSE of Koshima, Japan",earthquake,,18,,4,reviewed,us,us
2005-09-25T01:25:45.040Z,37.212,142.206,48.1,0,,6,156.3,,0.76,us,usp000e05j,2014-11-07T01:27:09.120Z,"111 km ESE of Namie, Japan",earthquake,,26.6,,,reviewed,us,us
2005-09-24T19:10:43.450Z,33.858,137.239,349.9,4.4,mb,16,133.4,,0.44,us,usp000e04j,2014-11-07T01:27:08.948Z,"78 km SSE of Toba, Japan",earthquake,,4.9,,1,reviewed,us,us
2005-09-24T14:48:48.320Z,34.297,140.82,66.5,5.2,mwc,243,106.3,,0.83,us,usp000e046,2016-11-10T01:11:57.292Z,"104 km SSE of Katsuura, Japan",earthquake,,4.9,,,reviewed,us,hrv
2005-09-24T13:28:16.230Z,44.385,148.983,67,4.6,mb,46,179.1,,0.94,us,usp000e03y,2014-11-07T01:27:08.871Z,"128 km SE of Kuril’sk, Russia",earthquake,,13.2,,17,reviewed,us,us
2005-09-24T00:43:24.350Z,43.167,145.582,51.4,4,m,13,140.2,,,us,usp000e01u,2014-11-07T01:27:08.481Z,"17 km S of Nemuro, Japan",earthquake,,,,,reviewed,jma,jma
2005-09-23T01:31:10.070Z,28.054,142.548,32.8,4.9,mwr,71,57.3,,0.84,us,usp000dzzq,2014-11-07T01:27:08.007Z,"Bonin Islands, Japan region",earthquake,,16.2,,,reviewed,us,nied
2005-09-22T21:21:34.200Z,26.372,129.621,35.1,4.5,mwr,68,98.9,,0.72,us,usp000dzz6,2014-11-07T01:27:07.963Z,"165 km E of Nago, Japan",earthquake,,,,,reviewed,us,nied
2005-09-22T17:47:18.680Z,33.826,140.781,74.6,3.6,mwr,10,124.3,,0.99,us,usp000dzyk,2014-11-07T01:27:07.881Z,"152 km SSE of Katsuura, Japan",earthquake,,17.4,,,reviewed,us,nied
2005-09-22T08:51:12.360Z,26.207,140.686,422.3,4.2,mb,24,231.9,,0.96,us,usp000dzxp,2014-11-07T01:27:07.490Z,"Bonin Islands, Japan region",earthquake,,17.3,,7,reviewed,us,us
2005-09-22T04:06:35.810Z,33.412,141.674,127.4,4.5,mb,11,149.3,,1.59,us,usp000dzwy,2014-11-07T01:27:07.242Z,"229 km SSE of Katsuura, Japan",earthquake,,23.8,,5,reviewed,us,us
2005-09-22T03:22:46.430Z,33.079,142.569,35,4.6,mb,10,159,,1.69,us,usp000dzwv,2014-11-07T01:27:07.229Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2005-09-21T20:22:31.210Z,40.782,142.58,51.4,4.1,mwr,31,154.6,,0.79,us,usp000dzw2,2014-11-07T01:27:07.115Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,nied
2005-09-21T09:37:33.160Z,33.473,142.383,39.7,4.1,mwr,21,109.9,,0.88,us,usp000dzv2,2014-11-07T01:27:06.860Z,"265 km SE of Katsuura, Japan",earthquake,,,,,reviewed,us,nied
2005-09-21T02:25:08.110Z,43.892,146.145,103,6.1,mwb,594,62.4,,0.74,us,usp000dzum,2022-07-14T14:47:19.196Z,"27 km ESE of Yuzhno-Kurilsk, Russia",earthquake,,,,,reviewed,us,us
2005-09-20T23:59:13.830Z,30.503,141.644,40.2,4.4,mb,14,127.4,,0.6,us,usp000dzug,2014-11-07T01:27:06.689Z,"Izu Islands, Japan region",earthquake,,,,2,reviewed,us,us
2005-09-20T17:12:49.660Z,32.288,141.401,72.5,4.4,mb,31,59.5,,0.94,us,usp000dztu,2014-11-07T01:27:06.594Z,"Izu Islands, Japan region",earthquake,,11.5,,4,reviewed,us,us
2005-09-20T17:04:30.330Z,33.345,137.076,40.5,4.1,m,9,152.5,,,us,usp000dztr,2014-11-07T01:27:06.589Z,"110 km ESE of Shing?, Japan",earthquake,,,,,reviewed,jma,jma
2005-09-20T15:28:01.330Z,27.704,142.896,45,4.4,mb,5,213.9,,0.88,us,usp000dztn,2014-11-07T01:27:06.580Z,"Bonin Islands, Japan region",earthquake,,0,,1,reviewed,us,us
2005-09-20T15:14:07.250Z,26.442,129.658,45,3.7,m,9,139.8,,,us,usp000dztk,2014-11-07T01:27:06.576Z,"167 km E of Nago, Japan",earthquake,,,,,reviewed,jma,jma
2005-09-20T11:59:17.760Z,43.629,140.41,191.7,4.2,mb,16,145.1,,0.7,us,usp000dzt7,2014-11-07T01:27:06.529Z,"55 km NNW of Yoichi, Japan",earthquake,,9.3,,6,reviewed,us,us
2005-09-20T11:39:48.370Z,35.508,140.052,70.4,4.4,mwr,39,126.4,,0.81,us,usp000dzt6,2014-11-07T01:27:06.524Z,"3 km WSW of Ichihara, Japan",earthquake,,,,,reviewed,us,nied
2005-09-20T09:29:38.780Z,37.756,142.631,58.1,4.2,mwr,55,120.8,,0.96,us,usp000dzsq,2014-11-07T01:27:06.334Z,"137 km ESE of Ishinomaki, Japan",earthquake,,7.9,,,reviewed,us,nied
2005-09-20T04:22:42.860Z,26.97,125.621,192,5.1,mwc,156,77.5,,0.89,us,usp000dzsb,2016-11-10T01:11:41.397Z,"221 km WNW of Naha, Japan",earthquake,,,,,reviewed,us,hrv
2005-09-19T23:15:37.630Z,32.892,139.741,141.6,4,mb,15,134.8,,0.83,us,usp000dzry,2014-11-07T01:27:06.171Z,"Izu Islands, Japan region",earthquake,,10.3,,2,reviewed,us,us
2005-09-19T15:24:05.540Z,35.947,141.2,35,4.1,mb,5,238.9,,0.23,us,usp000dzr7,2014-11-07T01:27:06.089Z,"40 km NE of Hasaki, Japan",earthquake,,,,1,reviewed,us,us
2005-09-19T01:41:29.600Z,36.296,141.173,35,4.2,mb,5,239.1,,0.72,us,usp000dzq6,2014-11-07T01:27:05.779Z,"52 km E of ?arai, Japan",earthquake,,,,1,reviewed,us,us
2005-09-18T14:57:54.820Z,24.077,122.949,13.7,4.7,mb,27,91.5,,1.1,us,usp000dzp8,2014-11-07T01:27:05.694Z,"43 km S of Yonakuni, Japan",earthquake,,23,,5,reviewed,us,us
2005-09-18T04:09:50.980Z,28.203,140.049,500,4.1,mb,12,182.3,,,us,usp000dzn9,2014-11-07T01:27:05.561Z,"Bonin Islands, Japan region",earthquake,,,,5,reviewed,jma,us
2005-09-17T18:59:06.240Z,25.108,125.539,61.8,4.2,mwr,32,113.8,,1.28,us,usp000dzmd,2014-11-07T01:27:05.192Z,"41 km NE of Hirara, Japan",earthquake,,9.6,,,reviewed,us,nied
2005-09-16T13:48:58.940Z,31.04,138.446,315,4,mb,10,187,,0.66,us,usp000dzj8,2014-11-07T01:27:04.977Z,"Izu Islands, Japan region",earthquake,,17.2,,2,reviewed,us,us
2005-09-14T23:05:12.650Z,26.102,127.625,45.9,3.9,mwr,17,132.7,,1.12,us,usp000dzfj,2014-11-07T01:27:04.316Z,"5 km WSW of Itoman, Japan",earthquake,,,,,reviewed,us,nied
2005-09-14T10:26:36.210Z,26.53,128.663,32.8,4.7,mwc,42,128.4,,0.88,us,usp000dzed,2016-11-10T01:11:32.203Z,"68 km E of Nago, Japan",earthquake,,,,,reviewed,us,hrv
2005-09-13T21:11:41.430Z,29.236,130.415,71.1,3.2,m,5,169.4,,,us,usp000dzdh,2014-11-07T01:27:03.959Z,"110 km S of Yudomari, Japan",earthquake,,,,,reviewed,jma,jma
2005-09-13T20:46:42.640Z,26.016,142.641,35,4.3,mb,16,107.8,,0.62,us,usp000dzde,2014-11-07T01:27:03.952Z,"Bonin Islands, Japan region",earthquake,,0,,4,reviewed,us,us
2005-09-13T20:44:00.880Z,25.963,142.601,17.8,3.8,mwr,13,209.3,,0.78,us,usp000dzdd,2014-11-07T01:27:03.950Z,"Volcano Islands, Japan region",earthquake,,40.9,,,reviewed,us,nied
2005-09-13T20:27:43.750Z,26.079,142.788,40.5,4.2,mb,12,107.7,,1.01,us,usp000dzdc,2014-11-07T01:27:03.948Z,"Bonin Islands, Japan region",earthquake,,21.5,,3,reviewed,us,us
2005-09-13T19:15:34.890Z,28.501,139.392,511.3,4.1,mb,22,166.7,,0.36,us,usp000dzda,2014-11-07T01:27:03.944Z,"Bonin Islands, Japan region",earthquake,,5.8,,8,reviewed,us,us
2005-09-13T08:55:55.090Z,26.061,142.815,38.8,4.1,mb,14,98,,1.07,us,usp000dzcf,2014-11-07T01:27:03.868Z,"Bonin Islands, Japan region",earthquake,,21.9,,1,reviewed,us,us
2005-09-12T13:35:42.850Z,36.205,139.012,126.1,3.7,m,12,141.1,,,us,usp000dzaj,2014-11-07T01:27:03.638Z,"5 km SSE of Yoshii, Japan",earthquake,,,,,reviewed,jma,jma
2005-09-12T11:18:51.180Z,33.571,130.033,35,4.4,mb,12,79.5,,1.07,us,usp000dza9,2014-11-07T01:27:03.612Z,"15 km NNE of Karatsu, Japan",earthquake,,,,1,reviewed,us,us
2005-09-12T09:35:09.690Z,33.237,135.785,35,4.2,m,4,209.8,,0.67,us,usp000dza1,2014-11-07T01:27:03.511Z,"58 km SSW of Shing?, Japan",earthquake,,,,,reviewed,us,jma
2005-09-11T19:28:34.230Z,38.12,142.28,45,4.7,mwc,84,127.7,,0.86,us,usp000dz92,2016-11-10T01:11:27.128Z,"91 km ESE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2005-09-11T09:47:12.430Z,39.819,141.363,109,3.9,mwr,21,153.9,,0.55,us,usp000dz89,2014-11-07T01:27:03.361Z,"22 km NE of Morioka, Japan",earthquake,,8.8,,,reviewed,us,nied
2005-09-11T07:27:18.640Z,24.802,127.758,10,4.3,mb,7,158.4,,1.3,us,usp000dz81,2014-11-07T01:27:03.335Z,"146 km S of Itoman, Japan",earthquake,,,,1,reviewed,us,us
2005-09-11T04:09:46.950Z,33.452,142.368,37.1,4.4,mwr,81,88.4,,0.67,us,usp000dz7r,2014-11-07T01:27:03.303Z,"266 km SE of Katsuura, Japan",earthquake,,,,,reviewed,us,nied
2005-09-10T20:51:07.400Z,28.181,140.064,419.7,3.5,mb,21,188.7,,0.69,us,usp000dz77,2014-11-07T01:27:03.259Z,"Bonin Islands, Japan region",earthquake,,12.3,,4,reviewed,us,us
2005-09-10T20:06:50.970Z,37.065,141.185,51.1,4.5,mwr,81,128.4,,0.67,us,usp000dz73,2014-11-07T01:27:03.243Z,"26 km E of Iwaki, Japan",earthquake,,,,,reviewed,us,nied
2005-09-09T13:27:04.940Z,29.962,138.834,433.8,4.2,mb,39,112.8,,0.88,us,usp000dz3h,2014-11-07T01:27:02.663Z,"Izu Islands, Japan region",earthquake,,7.2,,18,reviewed,us,us
2005-09-09T07:15:32.400Z,35.66,140.629,69.2,4.8,mwr,137,64.1,,0.77,us,usp000dz2h,2014-11-07T01:27:02.372Z,"6 km SSW of Asahi, Japan",earthquake,,5.3,,,reviewed,us,nied
2005-09-09T06:42:12.470Z,37.171,138.929,10,4,m,6,134.3,,0.1,us,usp000dz2g,2014-11-07T01:27:02.370Z,"12 km NNE of Muikamachi, Japan",earthquake,,,,,reviewed,us,jma
