time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1990-04-14T08:06:48.080Z,27.571,139.89,473.8,4.6,mb,,,,0.7,us,usp00047x3,2014-11-07T00:46:09.538Z,"Bonin Islands, Japan region",earthquake,,17.3,,13,reviewed,us,us
1990-04-14T08:15:55.300Z,27.272,140.04,430.2,4.3,mb,,,,0.9,us,usp00047x4,2014-11-07T00:46:09.541Z,"Bonin Islands, Japan region",earthquake,,17.8,,7,reviewed,us,us
1990-04-18T07:21:43.280Z,26.969,140.278,420.2,4.7,mb,,,,0.8,us,usp000482d,2014-11-07T00:46:10.048Z,"Bonin Islands, Japan region",earthquake,,7.4,,14,reviewed,us,us
1990-04-18T07:22:53.710Z,30.786,131.393,33,4.8,mb,,,,1.6,us,usp000482e,2014-11-07T00:46:10.053Z,"38 km E of Nishinoomote, Japan",earthquake,,,,4,reviewed,us,us
1990-04-21T12:24:04.830Z,29.649,138.096,486.7,4,mb,,,,0.8,us,usp000488b,2014-11-07T00:46:10.891Z,"Izu Islands, Japan region",earthquake,,16.4,,5,reviewed,us,us
1990-04-22T15:55:23.120Z,29.781,130.987,33,4.3,mb,,,,1.2,us,usp00048au,2014-11-07T00:46:11.328Z,"66 km SE of Koshima, Japan",earthquake,,,,6,reviewed,us,us
1990-04-22T19:23:57.780Z,37.502,141.705,80.7,3.1,mb,,,,0.9,us,usp00048b3,2014-11-07T00:46:11.372Z,"62 km E of Namie, Japan",earthquake,,21.3,,1,reviewed,us,us
1990-04-23T08:17:30.290Z,30.61,138.762,387.3,4.5,mb,,,,1.1,us,usp00048bs,2014-11-07T00:46:11.435Z,"Izu Islands, Japan region",earthquake,,12.7,,25,reviewed,us,us
1990-04-24T16:31:46.890Z,42.126,132.246,555.2,4.1,mb,,,,1.1,us,usp00048dj,2014-11-07T00:46:11.606Z,"82 km S of Putyatin, Russia",earthquake,,55.4,,10,reviewed,us,us
1990-04-24T23:49:49.460Z,26.359,128.818,12.2,5.1,mb,,,,0.9,us,usp00048ec,2014-11-07T00:46:11.670Z,"87 km ESE of Nago, Japan",earthquake,,,,26,reviewed,us,us
